source,source_id,cpu,gpu,ram_gb,ram_type,storage_gb,storage_type,condition,brand,system_age_years,asking_price,sold_price,cpu_score,gpu_score,condition_score
synthetic_demo,demo-00735,AMD Ryzen 7 5800X,NVIDIA GeForce RTX 4080,8,DDR4,512,HDD,good,ASUS,2.3,1409.84,1300.87,70.0,90.0,0.84
synthetic_demo,demo-00736,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 4070 Ti SUPER,64,DDR5,512,NVMe SSD,good,Alienware,3.8,1754.79,1568.12,96.0,84.0,0.84
synthetic_demo,demo-00737,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 4060 Ti,16,DDR5,1024,NVMe SSD,excellent,HP,4.5,1855.8,1523.86,96.0,62.0,0.9
synthetic_demo,demo-00738,Intel Core i9-13900K,NVIDIA GeForce RTX 3080,16,DDR5,512,NVMe SSD,fair,Dell,1.3,1411.24,1355.49,95.0,72.0,0.72
synthetic_demo,demo-00739,AMD Ryzen 5 5600X,NVIDIA GeForce RTX 4060 Ti,32,DDR4,1024,NVMe SSD,like_new,HP,2.6,1157.03,1297.93,58.0,62.0,0.95
synthetic_demo,demo-00740,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 4070,32,DDR5,1024,SATA SSD,good,Dell,3.0,1375.05,1311.32,96.0,72.0,0.84
synthetic_demo,demo-00741,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 4080,16,DDR5,1024,NVMe SSD,good,Alienware,1.5,1773.68,1667.88,96.0,90.0,0.84
synthetic_demo,demo-00742,AMD Ryzen 9 7950X3D,NVIDIA GeForce RTX 4080,32,DDR5,1024,NVMe SSD,good,Lenovo,3.1,2246.24,1784.73,100.0,90.0,0.84
synthetic_demo,demo-00743,Intel Core i5-13600K,AMD Radeon RX 7700 XT,32,DDR4,2048,NVMe SSD,new,ASUS,3.3,1663.2,1784.08,79.0,64.0,1.0
synthetic_demo,demo-00744,Intel Core i5-13600K,NVIDIA GeForce RTX 4070 Ti,32,DDR5,4096,NVMe SSD,excellent,ASUS,0.6,2511.83,2650.59,79.0,80.0,0.9
synthetic_demo,demo-00745,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 2080,32,DDR5,4096,NVMe SSD,good,ASUS,1.0,1824.18,1769.37,88.0,44.0,0.84
synthetic_demo,demo-00746,AMD Ryzen 7 5800X,NVIDIA GeForce RTX 4060 Ti,32,DDR4,4096,NVMe SSD,excellent,custom,1.3,2054.84,1766.94,70.0,62.0,0.9
synthetic_demo,demo-00747,Intel Core i7-14700K,AMD Radeon RX 7700 XT,16,DDR5,2048,SATA SSD,like_new,ASUS,1.4,1783.2,1572.12,93.0,64.0,0.95
synthetic_demo,demo-00748,AMD Ryzen 5 7600X,AMD Radeon RX 7700 XT,32,DDR5,2048,NVMe SSD,fair,MSI,3.6,1021.18,1158.09,74.0,64.0,0.72
synthetic_demo,demo-00749,Intel Core i5-14600K,NVIDIA GeForce RTX 4090,8,DDR4,512,NVMe SSD,excellent,ASUS,1.5,2169.48,1875.8,84.0,100.0,0.9
synthetic_demo,demo-00750,Intel Core i5-12600K,AMD Radeon RX 7800 XT,64,DDR4,2048,NVMe SSD,excellent,custom,1.0,2032.94,1835.59,68.0,73.0,0.9
synthetic_demo,demo-00751,AMD Ryzen 9 7950X,NVIDIA GeForce RTX 4070,32,DDR4,256,NVMe SSD,good,custom,0.0,1666.22,1807.67,95.0,72.0,0.84
synthetic_demo,demo-00752,AMD Ryzen 7 5800X3D,Intel Arc A750,16,DDR5,1024,NVMe SSD,good,custom,3.4,1307.72,1138.67,78.0,43.0,0.84
synthetic_demo,demo-00753,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 4070 Ti,32,DDR5,2048,NVMe SSD,good,MSI,3.7,1212.84,1261.37,96.0,80.0,0.84
synthetic_demo,demo-00754,Intel Core i7-13700K,NVIDIA GeForce RTX 3060,16,DDR5,2048,NVMe SSD,fair,Alienware,3.0,1248.65,1147.91,87.0,48.0,0.72
synthetic_demo,demo-00755,AMD Ryzen 9 7950X,AMD Radeon RX 6700 XT,16,DDR5,512,NVMe SSD,like_new,Dell,4.1,1462.18,1435.52,95.0,57.0,0.95
synthetic_demo,demo-00756,Intel Core i5-12400,NVIDIA GeForce RTX 4060 Ti,32,DDR4,2048,SATA SSD,good,ASUS,0.0,1564.6,1446.51,56.0,62.0,0.84
synthetic_demo,demo-00757,Intel Core i7-13700K,NVIDIA GeForce RTX 4060 Ti,8,DDR5,1024,NVMe SSD,like_new,ASUS,0.9,2142.67,1894.76,87.0,62.0,0.95
synthetic_demo,demo-00758,Intel Core i9-14900K,AMD Radeon RX 7900 XT,32,DDR5,2048,SATA SSD,like_new,Dell,3.0,1194.02,1308.96,100.0,84.0,0.95
synthetic_demo,demo-00759,Intel Core i5-12600K,AMD Radeon RX 7800 XT,32,DDR4,4096,NVMe SSD,good,Lenovo,6.0,1028.1,1221.62,68.0,73.0,0.84
synthetic_demo,demo-00760,AMD Ryzen 9 7900X,Intel Arc A750,64,DDR5,1024,NVMe SSD,like_new,Lenovo,4.9,1489.81,1294.93,88.0,43.0,0.95
synthetic_demo,demo-00761,AMD Ryzen 7 7800X3D,Intel Arc A770,32,DDR5,2048,NVMe SSD,good,ASUS,3.3,1605.94,1492.09,96.0,48.0,0.84
synthetic_demo,demo-00762,AMD Ryzen 7 5800X,NVIDIA GeForce RTX 3080,16,DDR4,512,NVMe SSD,fair,HP,4.0,1474.73,1296.92,70.0,72.0,0.72
synthetic_demo,demo-00763,Intel Core i5-13600K,NVIDIA GeForce RTX 4060 Ti,16,DDR5,2048,NVMe SSD,excellent,Dell,0.1,2165.28,1876.09,79.0,62.0,0.9
synthetic_demo,demo-00764,Intel Core i9-13900K,Intel Arc A770,64,DDR5,2048,NVMe SSD,fair,Alienware,4.8,1272.86,1100.62,95.0,48.0,0.72
synthetic_demo,demo-00765,AMD Ryzen 7 5800X3D,NVIDIA GeForce RTX 4090,32,DDR5,512,NVMe SSD,excellent,Alienware,4.4,2041.67,2115.72,78.0,100.0,0.9
synthetic_demo,demo-00766,Intel Core i9-13900K,NVIDIA GeForce RTX 3090,64,DDR5,1024,NVMe SSD,good,HP,1.9,1745.94,1761.83,95.0,82.0,0.84
synthetic_demo,demo-00767,AMD Ryzen 5 7600X,NVIDIA GeForce RTX 4070 Ti SUPER,32,DDR5,1024,SATA SSD,fair,HP,1.3,964.46,967.82,74.0,84.0,0.72
synthetic_demo,demo-00768,AMD Ryzen 7 5800X3D,AMD Radeon RX 7900 XTX,32,DDR5,1024,NVMe SSD,excellent,Dell,3.4,1997.24,1619.12,78.0,92.0,0.9
synthetic_demo,demo-00769,AMD Ryzen 7 7700X,NVIDIA GeForce RTX 4080,32,DDR5,512,NVMe SSD,good,Alienware,2.8,2012.41,1887.56,82.0,90.0,0.84
synthetic_demo,demo-00770,Intel Core i9-13900K,NVIDIA GeForce RTX 3090,64,DDR4,1024,NVMe SSD,good,Alienware,4.2,1874.24,1592.55,95.0,82.0,0.84
synthetic_demo,demo-00771,AMD Ryzen 9 7900X,AMD Radeon RX 7900 XT,64,DDR5,1024,NVMe SSD,excellent,ASUS,2.9,2129.28,1977.72,88.0,84.0,0.9
synthetic_demo,demo-00772,Intel Core i7-12700K,NVIDIA GeForce RTX 3090,16,DDR5,1024,NVMe SSD,fair,Lenovo,2.3,1763.19,1395.55,76.0,82.0,0.72
synthetic_demo,demo-00773,AMD Ryzen 9 7950X3D,AMD Radeon RX 7900 XT,128,DDR5,512,NVMe SSD,new,Lenovo,2.3,2808.34,2408.99,100.0,84.0,1.0
synthetic_demo,demo-00774,Intel Core i7-13700K,AMD Radeon RX 7700 XT,64,DDR5,2048,NVMe SSD,like_new,MSI,4.7,1333.26,1663.12,87.0,64.0,0.95
synthetic_demo,demo-00775,AMD Ryzen 9 7950X3D,AMD Radeon RX 7900 XT,64,DDR5,512,NVMe SSD,like_new,HP,3.7,1685.19,1419.71,100.0,84.0,0.95
synthetic_demo,demo-00776,Intel Core i9-14900K,NVIDIA GeForce RTX 4060 Ti,32,DDR5,2048,SATA SSD,good,MSI,3.1,1576.52,1659.86,100.0,62.0,0.84
synthetic_demo,demo-00777,AMD Ryzen 7 7700X,AMD Radeon RX 7900 XTX,16,DDR5,2048,NVMe SSD,new,ASUS,0.2,2631.73,2538.72,82.0,92.0,1.0
synthetic_demo,demo-00778,AMD Ryzen 9 7900X,AMD Radeon RX 7900 XTX,64,DDR5,1024,NVMe SSD,excellent,Lenovo,2.0,2668.49,2026.58,88.0,92.0,0.9
synthetic_demo,demo-00779,Intel Core i5-12400,AMD Radeon RX 6700 XT,64,DDR4,2048,NVMe SSD,excellent,custom,4.2,1655.47,1472.32,56.0,57.0,0.9
synthetic_demo,demo-00780,Intel Core i5-12600K,NVIDIA GeForce RTX 2080,64,DDR5,512,NVMe SSD,new,Dell,5.3,984.77,1180.04,68.0,44.0,1.0
synthetic_demo,demo-00781,AMD Ryzen 7 5800X3D,Intel Arc A750,32,DDR5,512,NVMe SSD,fair,Alienware,2.5,1101.03,1167.56,78.0,43.0,0.72
synthetic_demo,demo-00782,Intel Core i5-12400,NVIDIA GeForce RTX 4070 Ti,32,DDR4,2048,NVMe SSD,good,Dell,2.5,1659.06,1393.93,56.0,80.0,0.84
synthetic_demo,demo-00783,Intel Core i7-14700K,NVIDIA GeForce RTX 3080,32,DDR5,1024,NVMe SSD,good,Lenovo,4.1,1648.02,1495.26,93.0,72.0,0.84
synthetic_demo,demo-00784,Intel Core i5-12600K,NVIDIA GeForce RTX 4070 Ti,32,DDR5,1024,NVMe SSD,excellent,ASUS,2.7,1590.12,1725.61,68.0,80.0,0.9
synthetic_demo,demo-00785,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 4060,64,DDR5,1024,NVMe SSD,excellent,custom,0.0,1967.07,1834.27,88.0,54.0,0.9
synthetic_demo,demo-00786,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 4060 Ti,16,DDR5,2048,NVMe SSD,good,ASUS,4.9,1889.82,1578.8,96.0,62.0,0.84
synthetic_demo,demo-00787,AMD Ryzen 9 7950X3D,NVIDIA GeForce RTX 3070,32,DDR5,2048,NVMe SSD,good,ASUS,1.1,1861.15,1710.56,100.0,60.0,0.84
synthetic_demo,demo-00788,AMD Ryzen 9 7950X3D,NVIDIA GeForce RTX 3070,16,DDR5,256,NVMe SSD,excellent,ASUS,7.1,1460.48,1267.84,100.0,60.0,0.9
synthetic_demo,demo-00789,Intel Core i9-13900K,AMD Radeon RX 7700 XT,32,DDR5,2048,NVMe SSD,good,MSI,2.1,1719.91,1537.15,95.0,64.0,0.84
synthetic_demo,demo-00790,Intel Core i9-14900K,NVIDIA GeForce RTX 4060 Ti,64,DDR5,1024,NVMe SSD,good,Alienware,0.9,1818.27,1767.84,100.0,62.0,0.84
synthetic_demo,demo-00791,Intel Core i7-14700K,NVIDIA GeForce RTX 3070,32,DDR5,1024,NVMe SSD,like_new,ASUS,5.5,1052.03,1321.52,93.0,60.0,0.95
synthetic_demo,demo-00792,AMD Ryzen 7 7700X,NVIDIA GeForce RTX 4060 Ti,16,DDR5,512,SATA SSD,excellent,Alienware,3.7,1235.21,1182.86,82.0,62.0,0.9
synthetic_demo,demo-00793,AMD Ryzen 7 5800X,AMD Radeon RX 6800 XT,32,DDR5,2048,SATA SSD,good,Alienware,2.7,1620.81,1448.4,70.0,69.0,0.84
synthetic_demo,demo-00794,Intel Core i5-12400,NVIDIA GeForce RTX 3070,16,DDR5,512,NVMe SSD,fair,Dell,0.2,1228.94,1108.75,56.0,60.0,0.72
synthetic_demo,demo-00795,AMD Ryzen 7 7700X,NVIDIA GeForce RTX 4090,64,DDR5,1024,NVMe SSD,excellent,Dell,1.8,1970.51,1780.28,82.0,100.0,0.9
synthetic_demo,demo-00796,AMD Ryzen 7 7700X,AMD Radeon RX 6700 XT,32,DDR5,2048,SATA SSD,good,custom,4.7,994.01,1177.86,82.0,57.0,0.84
synthetic_demo,demo-00797,AMD Ryzen 7 7700X,AMD Radeon RX 6800 XT,16,DDR5,512,NVMe SSD,excellent,Dell,4.0,1172.46,1094.86,82.0,69.0,0.9
synthetic_demo,demo-00798,AMD Ryzen 9 7950X,Intel Arc A770,32,DDR5,1024,NVMe SSD,excellent,custom,1.3,1342.37,1348.02,95.0,48.0,0.9
synthetic_demo,demo-00799,AMD Ryzen 9 7900X,AMD Radeon RX 6800 XT,64,DDR5,2048,NVMe SSD,excellent,Lenovo,2.5,1868.85,1700.7,88.0,69.0,0.9
synthetic_demo,demo-00800,Intel Core i5-12600K,NVIDIA GeForce RTX 4080,64,DDR4,1024,NVMe SSD,good,HP,2.0,1990.45,1863.51,68.0,90.0,0.84
synthetic_demo,demo-00801,Intel Core i7-14700K,NVIDIA GeForce RTX 4090,16,DDR4,1024,NVMe SSD,good,ASUS,1.6,1491.65,1704.25,93.0,100.0,0.84
synthetic_demo,demo-00802,Intel Core i7-12700K,AMD Radeon RX 7800 XT,16,DDR5,2048,NVMe SSD,excellent,MSI,3.3,1268.82,1580.54,76.0,73.0,0.9
synthetic_demo,demo-00803,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 4070,16,DDR5,1024,SATA SSD,fair,MSI,1.9,1402.74,1171.32,88.0,72.0,0.72
synthetic_demo,demo-00804,Intel Core i7-13700K,NVIDIA GeForce RTX 4070 Ti SUPER,8,DDR5,2048,NVMe SSD,good,Lenovo,0.0,1922.48,1670.27,87.0,84.0,0.84
synthetic_demo,demo-00805,AMD Ryzen 7 7700X,NVIDIA GeForce RTX 4060,16,DDR5,1024,SATA SSD,good,MSI,5.1,938.55,960.85,82.0,54.0,0.84
synthetic_demo,demo-00806,Intel Core i9-14900K,AMD Radeon RX 7700 XT,32,DDR5,1024,SATA SSD,excellent,ASUS,3.8,930.93,1090.23,100.0,64.0,0.9
synthetic_demo,demo-00807,Intel Core i5-13600K,NVIDIA GeForce RTX 4070 Ti,32,DDR5,2048,NVMe SSD,good,Alienware,2.3,2025.12,2032.38,79.0,80.0,0.84
synthetic_demo,demo-00808,AMD Ryzen 9 7950X3D,NVIDIA GeForce RTX 4070 Ti,64,DDR5,1024,NVMe SSD,good,MSI,3.0,2446.33,1955.99,100.0,80.0,0.84
synthetic_demo,demo-00809,AMD Ryzen 5 5600X,Intel Arc A750,32,DDR4,4096,NVMe SSD,good,custom,1.8,1722.41,1409.27,58.0,43.0,0.84
synthetic_demo,demo-00810,AMD Ryzen 5 5600X,NVIDIA GeForce RTX 4060 Ti,32,DDR5,512,NVMe SSD,like_new,Alienware,0.2,1799.05,1917.62,58.0,62.0,0.95
synthetic_demo,demo-00811,AMD Ryzen 9 7950X,NVIDIA GeForce RTX 3080,32,DDR4,2048,NVMe SSD,good,custom,3.0,1405.46,1488.52,95.0,72.0,0.84
synthetic_demo,demo-00812,Intel Core i5-12600K,NVIDIA GeForce RTX 4060,64,DDR4,1024,NVMe SSD,like_new,Dell,1.1,1875.22,1645.57,68.0,54.0,0.95
synthetic_demo,demo-00813,Intel Core i9-13900K,NVIDIA GeForce RTX 3070,16,DDR5,2048,NVMe SSD,excellent,Alienware,2.6,1837.26,1674.62,95.0,60.0,0.9
synthetic_demo,demo-00814,AMD Ryzen 9 7950X3D,NVIDIA GeForce RTX 4070,32,DDR5,1024,NVMe SSD,fair,custom,1.1,1787.17,1592.94,100.0,72.0,0.72
synthetic_demo,demo-00815,AMD Ryzen 7 5800X,NVIDIA GeForce RTX 4070,32,DDR4,2048,NVMe SSD,fair,custom,7.2,838.31,843.21,70.0,72.0,0.72
synthetic_demo,demo-00816,AMD Ryzen 7 7700X,NVIDIA GeForce RTX 4090,32,DDR5,1024,NVMe SSD,good,Lenovo,4.1,1710.08,1733.5,82.0,100.0,0.84
synthetic_demo,demo-00817,Intel Core i5-12600K,NVIDIA GeForce RTX 3060,16,DDR4,1024,NVMe SSD,good,Alienware,2.1,1219.31,1273.77,68.0,48.0,0.84
synthetic_demo,demo-00818,AMD Ryzen 5 7600X,NVIDIA GeForce RTX 3070,16,DDR4,512,NVMe SSD,good,custom,2.1,1407.24,1234.86,74.0,60.0,0.84
synthetic_demo,demo-00819,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 4090,64,DDR5,2048,SATA SSD,good,Lenovo,1.8,1391.76,1640.57,88.0,100.0,0.84
synthetic_demo,demo-00820,AMD Ryzen 9 7950X,AMD Radeon RX 7700 XT,16,DDR5,1024,NVMe SSD,good,MSI,0.7,1487.88,1452.24,95.0,64.0,0.84
synthetic_demo,demo-00821,AMD Ryzen 7 7800X3D,Intel Arc A770,16,DDR5,2048,NVMe SSD,like_new,MSI,0.8,1629.59,1692.91,96.0,48.0,0.95
synthetic_demo,demo-00822,AMD Ryzen 5 5600X,AMD Radeon RX 6700 XT,32,DDR4,1024,NVMe SSD,new,MSI,2.1,1940.94,1754.61,58.0,57.0,1.0
synthetic_demo,demo-00823,AMD Ryzen 9 7950X3D,AMD Radeon RX 7600,16,DDR5,1024,NVMe SSD,good,ASUS,2.8,1288.13,1292.42,100.0,50.0,0.84
synthetic_demo,demo-00824,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 4060,64,DDR5,2048,NVMe SSD,like_new,ASUS,3.4,1764.3,1858.65,96.0,54.0,0.95
synthetic_demo,demo-00825,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 4060 Ti,64,DDR5,4096,NVMe SSD,excellent,MSI,2.9,1713.96,1615.16,96.0,62.0,0.9
synthetic_demo,demo-00826,Intel Core i9-13900K,NVIDIA GeForce RTX 4070 Ti,32,DDR5,1024,NVMe SSD,excellent,ASUS,4.1,1944.09,1591.36,95.0,80.0,0.9
synthetic_demo,demo-00827,AMD Ryzen 9 7950X,NVIDIA GeForce RTX 4070 Ti SUPER,32,DDR5,512,NVMe SSD,excellent,MSI,1.3,2066.09,1993.49,95.0,84.0,0.9
synthetic_demo,demo-00828,Intel Core i5-14600K,NVIDIA GeForce RTX 3090,32,DDR4,1024,NVMe SSD,good,MSI,2.6,1650.78,1571.1,84.0,82.0,0.84
synthetic_demo,demo-00829,Intel Core i5-13600K,NVIDIA GeForce RTX 2080,16,DDR5,4096,SATA SSD,good,ASUS,4.2,1558.98,1499.34,79.0,44.0,0.84
synthetic_demo,demo-00830,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 4070 Ti,16,DDR5,1024,SATA SSD,fair,Alienware,4.2,1206.26,1080.3,88.0,80.0,0.72
synthetic_demo,demo-00831,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 2080,128,DDR5,1024,HDD,like_new,MSI,1.5,2452.91,1945.11,88.0,44.0,0.95
synthetic_demo,demo-00832,Intel Core i7-12700K,AMD Radeon RX 7700 XT,16,DDR5,2048,NVMe SSD,good,ASUS,2.6,1147.06,1164.3,76.0,64.0,0.84
synthetic_demo,demo-00833,Intel Core i7-13700K,NVIDIA GeForce RTX 2080,32,DDR5,1024,NVMe SSD,excellent,MSI,4.9,1367.13,1283.83,87.0,44.0,0.9
synthetic_demo,demo-00834,Intel Core i5-14600K,NVIDIA GeForce RTX 4070 Ti,16,DDR5,1024,NVMe SSD,new,ASUS,4.5,2044.1,1759.46,84.0,80.0,1.0
synthetic_demo,demo-00835,AMD Ryzen 9 7950X,NVIDIA GeForce RTX 4070 Ti SUPER,32,DDR5,512,NVMe SSD,excellent,Dell,4.4,1914.29,1779.28,95.0,84.0,0.9
synthetic_demo,demo-00836,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 4070 Ti SUPER,32,DDR5,1024,NVMe SSD,excellent,HP,4.3,1511.37,1542.45,96.0,84.0,0.9
synthetic_demo,demo-00837,Intel Core i5-13600K,AMD Radeon RX 7600,16,DDR4,1024,HDD,new,HP,5.7,1104.57,985.8,79.0,50.0,1.0
synthetic_demo,demo-00838,AMD Ryzen 7 7800X3D,AMD Radeon RX 7900 XTX,32,DDR5,2048,SATA SSD,like_new,ASUS,3.0,1971.09,1893.28,96.0,92.0,0.95
synthetic_demo,demo-00839,Intel Core i9-14900K,NVIDIA GeForce RTX 4060 Ti,32,DDR5,512,NVMe SSD,like_new,ASUS,5.2,1296.15,1491.8,100.0,62.0,0.95
synthetic_demo,demo-00840,Intel Core i5-13600K,AMD Radeon RX 6800 XT,32,DDR5,1024,NVMe SSD,good,HP,2.4,1796.49,1763.65,79.0,69.0,0.84
synthetic_demo,demo-00841,AMD Ryzen 5 5600X,AMD Radeon RX 7700 XT,32,DDR5,1024,NVMe SSD,excellent,custom,0.0,2205.35,1989.96,58.0,64.0,0.9
synthetic_demo,demo-00842,AMD Ryzen 9 7950X3D,AMD Radeon RX 6700 XT,16,DDR5,2048,NVMe SSD,new,ASUS,2.7,2018.37,1757.8,100.0,57.0,1.0
synthetic_demo,demo-00843,Intel Core i9-13900K,AMD Radeon RX 7900 XTX,16,DDR5,1024,NVMe SSD,good,Alienware,1.9,2239.08,2046.28,95.0,92.0,0.84
synthetic_demo,demo-00844,AMD Ryzen 5 7600X,Intel Arc A750,32,DDR4,512,NVMe SSD,like_new,Alienware,3.2,1281.56,1253.36,74.0,43.0,0.95
synthetic_demo,demo-00845,AMD Ryzen 9 7950X3D,AMD Radeon RX 6800 XT,32,DDR5,1024,NVMe SSD,good,Lenovo,4.6,1065.36,1213.66,100.0,69.0,0.84
synthetic_demo,demo-00846,AMD Ryzen 9 7950X3D,NVIDIA GeForce RTX 3060,32,DDR5,1024,NVMe SSD,like_new,ASUS,3.8,1706.78,1568.69,100.0,48.0,0.95
synthetic_demo,demo-00847,AMD Ryzen 7 5800X,NVIDIA GeForce RTX 3060,32,DDR5,2048,NVMe SSD,excellent,HP,3.5,1441.21,1288.24,70.0,48.0,0.9
synthetic_demo,demo-00848,AMD Ryzen 7 5800X,AMD Radeon RX 7700 XT,32,DDR4,4096,NVMe SSD,good,Dell,2.7,1511.04,1497.84,70.0,64.0,0.84
synthetic_demo,demo-00849,AMD Ryzen 5 5600X,NVIDIA GeForce RTX 4080,32,DDR4,1024,NVMe SSD,fair,ASUS,6.2,876.08,803.76,58.0,90.0,0.72
synthetic_demo,demo-00850,AMD Ryzen 7 7800X3D,AMD Radeon RX 6700 XT,32,DDR5,512,NVMe SSD,excellent,custom,0.0,1681.85,1687.53,96.0,57.0,0.9
synthetic_demo,demo-00851,Intel Core i9-14900K,AMD Radeon RX 7600,64,DDR5,1024,NVMe SSD,excellent,Lenovo,0.0,1890.62,1886.86,100.0,50.0,0.9
synthetic_demo,demo-00852,Intel Core i5-12600K,AMD Radeon RX 7800 XT,32,DDR4,1024,NVMe SSD,good,Alienware,0.0,2163.34,1827.92,68.0,73.0,0.84
synthetic_demo,demo-00853,Intel Core i5-13600K,NVIDIA GeForce RTX 4060,32,DDR5,2048,NVMe SSD,good,Lenovo,5.3,1274.64,1220.21,79.0,54.0,0.84
synthetic_demo,demo-00854,Intel Core i7-12700K,AMD Radeon RX 6700 XT,32,DDR5,512,NVMe SSD,excellent,ASUS,5.1,1681.45,1457.88,76.0,57.0,0.9
synthetic_demo,demo-00855,Intel Core i9-14900K,AMD Radeon RX 7900 XT,32,DDR4,2048,NVMe SSD,excellent,Dell,1.2,2194.42,2024.46,100.0,84.0,0.9
synthetic_demo,demo-00856,AMD Ryzen 7 5800X3D,NVIDIA GeForce RTX 3080,32,DDR5,1024,SATA SSD,new,MSI,0.0,2693.11,2125.08,78.0,72.0,1.0
synthetic_demo,demo-00857,Intel Core i9-14900K,AMD Radeon RX 7800 XT,32,DDR5,4096,NVMe SSD,excellent,Dell,3.9,2221.51,2099.15,100.0,73.0,0.9
synthetic_demo,demo-00858,AMD Ryzen 7 7700X,NVIDIA GeForce RTX 4090,16,DDR5,2048,NVMe SSD,good,ASUS,2.7,1859.1,1939.76,82.0,100.0,0.84
synthetic_demo,demo-00859,Intel Core i5-13600K,NVIDIA GeForce RTX 4090,16,DDR5,2048,NVMe SSD,new,HP,1.2,3072.62,2610.03,79.0,100.0,1.0
synthetic_demo,demo-00860,Intel Core i7-14700K,NVIDIA GeForce RTX 4070 Ti SUPER,32,DDR4,2048,SATA SSD,good,custom,1.1,1969.54,1909.75,93.0,84.0,0.84
synthetic_demo,demo-00861,Intel Core i5-12600K,AMD Radeon RX 6700 XT,64,DDR5,2048,NVMe SSD,like_new,Lenovo,3.4,1913.26,1679.13,68.0,57.0,0.95
synthetic_demo,demo-00862,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 3060,32,DDR5,1024,NVMe SSD,excellent,HP,2.9,1725.54,1611.23,96.0,48.0,0.9
synthetic_demo,demo-00863,AMD Ryzen 7 5800X,NVIDIA GeForce RTX 4070,16,DDR5,1024,NVMe SSD,excellent,Lenovo,3.9,1578.65,1257.02,70.0,72.0,0.9
synthetic_demo,demo-00864,AMD Ryzen 9 7950X,AMD Radeon RX 7700 XT,32,DDR5,2048,NVMe SSD,good,Alienware,3.6,1447.46,1646.37,95.0,64.0,0.84
synthetic_demo,demo-00865,AMD Ryzen 5 5600X,NVIDIA GeForce RTX 4070,32,DDR5,2048,SATA SSD,fair,Lenovo,1.4,1597.19,1494.53,58.0,72.0,0.72
synthetic_demo,demo-00866,AMD Ryzen 9 7950X,NVIDIA GeForce RTX 4080,32,DDR5,2048,NVMe SSD,excellent,ASUS,0.0,2536.5,2573.5,95.0,90.0,0.9
synthetic_demo,demo-00867,Intel Core i7-14700K,NVIDIA GeForce RTX 4070 Ti,32,DDR5,1024,SATA SSD,fair,Dell,5.2,1148.58,1083.08,93.0,80.0,0.72
synthetic_demo,demo-00868,Intel Core i9-14900K,NVIDIA GeForce RTX 4070 Ti SUPER,64,DDR5,2048,NVMe SSD,like_new,HP,4.8,1559.6,1657.89,100.0,84.0,0.95
synthetic_demo,demo-00869,Intel Core i9-13900K,Intel Arc A750,32,DDR5,512,NVMe SSD,excellent,MSI,2.5,1379.38,1520.96,95.0,43.0,0.9
synthetic_demo,demo-00870,Intel Core i9-13900K,AMD Radeon RX 7900 XT,64,DDR5,2048,NVMe SSD,excellent,Lenovo,0.0,2438.74,2489.26,95.0,84.0,0.9
synthetic_demo,demo-00871,Intel Core i5-12400,NVIDIA GeForce RTX 3060,32,DDR4,512,NVMe SSD,like_new,HP,2.1,929.7,956.39,56.0,48.0,0.95
synthetic_demo,demo-00872,AMD Ryzen 7 7700X,NVIDIA GeForce RTX 4090,32,DDR5,2048,SATA SSD,like_new,Lenovo,2.8,2079.91,2160.1,82.0,100.0,0.95
synthetic_demo,demo-00873,AMD Ryzen 7 7700X,Intel Arc A770,32,DDR5,2048,NVMe SSD,good,Dell,5.6,983.85,1012.51,82.0,48.0,0.84
synthetic_demo,demo-00874,AMD Ryzen 7 5800X3D,AMD Radeon RX 6700 XT,64,DDR5,2048,NVMe SSD,like_new,HP,5.4,1431.94,1454.05,78.0,57.0,0.95
synthetic_demo,demo-00875,AMD Ryzen 5 7600X,NVIDIA GeForce RTX 4090,64,DDR4,2048,NVMe SSD,fair,Alienware,2.5,2227.22,1876.95,74.0,100.0,0.72
synthetic_demo,demo-00876,AMD Ryzen 5 5600X,NVIDIA GeForce RTX 4060 Ti,16,DDR5,1024,SATA SSD,fair,Alienware,1.4,1201.89,1145.73,58.0,62.0,0.72
synthetic_demo,demo-00877,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 4090,32,DDR5,1024,NVMe SSD,good,Alienware,1.1,2140.15,2056.78,96.0,100.0,0.84
synthetic_demo,demo-00878,AMD Ryzen 7 5800X,NVIDIA GeForce RTX 4060,64,DDR5,2048,NVMe SSD,good,Alienware,4.7,1522.06,1511.36,70.0,54.0,0.84
